lemma	uri	id_synset	UMR_id
fero	http://lila-erc.eu/data/id/lemma/103126	v#00341560	fero-06
fero	http://lila-erc.eu/data/id/lemma/103126	v#00522751	fero-07
fero	http://lila-erc.eu/data/id/lemma/103126	v#00544549	fero-08
fero	http://lila-erc.eu/data/id/lemma/103126	v#00668099	fero-09
fero	http://lila-erc.eu/data/id/lemma/103126	v#00680841	fero-10
fero	http://lila-erc.eu/data/id/lemma/103126	v#00689344	fero-11
fero	http://lila-erc.eu/data/id/lemma/103126	v#00690614	fero-12
fero	http://lila-erc.eu/data/id/lemma/103126	v#00706243	fero-13
fero	http://lila-erc.eu/data/id/lemma/103126	v#00706557	fero-14
fero	http://lila-erc.eu/data/id/lemma/103126	v#00717358	fero-15
fero	http://lila-erc.eu/data/id/lemma/103126	v#00748282	fero-16
fero	http://lila-erc.eu/data/id/lemma/103126	v#00770437	fero-17
fero	http://lila-erc.eu/data/id/lemma/103126	v#00875394	fero-18
fero	http://lila-erc.eu/data/id/lemma/103126	v#00900583	fero-19
fero	http://lila-erc.eu/data/id/lemma/103126	v#00931852	fero-20
fero	http://lila-erc.eu/data/id/lemma/103126	v#00952524	fero-21
fero	http://lila-erc.eu/data/id/lemma/103126	v#00953058	fero-22
fero	http://lila-erc.eu/data/id/lemma/103126	v#00965035	fero-23
fero	http://lila-erc.eu/data/id/lemma/103126	v#00967098	fero-24
fero	http://lila-erc.eu/data/id/lemma/103126	v#01016002	fero-25
fero	http://lila-erc.eu/data/id/lemma/103126	v#01024190	fero-26
fero	http://lila-erc.eu/data/id/lemma/103126	v#01028294	fero-27
fero	http://lila-erc.eu/data/id/lemma/103126	v#01182709	fero-28
fero	http://lila-erc.eu/data/id/lemma/103126	v#01433294	fero-29
fero	http://lila-erc.eu/data/id/lemma/103126	v#01434278	fero-30
fero	http://lila-erc.eu/data/id/lemma/103126	v#01438902	fero-31
fero	http://lila-erc.eu/data/id/lemma/103126	v#01449974	fero-32
fero	http://lila-erc.eu/data/id/lemma/103126	v#01621555	fero-33
fero	http://lila-erc.eu/data/id/lemma/103126	v#01629000	fero-34
fero	http://lila-erc.eu/data/id/lemma/103126	v#01649999	fero-35
fero	http://lila-erc.eu/data/id/lemma/103126	v#01719302	fero-36
fero	http://lila-erc.eu/data/id/lemma/103126	v#01752884	fero-37
fero	http://lila-erc.eu/data/id/lemma/103126	v#01974062	fero-38
fero	http://lila-erc.eu/data/id/lemma/103126	v#01992503	fero-39
fero	http://lila-erc.eu/data/id/lemma/103126	v#01999798	fero-40
fero	http://lila-erc.eu/data/id/lemma/103126	v#02077656	fero-41
fero	http://lila-erc.eu/data/id/lemma/103126	v#02107248	fero-42
fero	http://lila-erc.eu/data/id/lemma/103126	v#02108654	fero-43
fero	http://lila-erc.eu/data/id/lemma/103126	v#02141146	fero-44
fero	http://lila-erc.eu/data/id/lemma/103126	v#02210119	fero-45
fero	http://lila-erc.eu/data/id/lemma/103126	v#02210855	fero-46
fero	http://lila-erc.eu/data/id/lemma/103126	v#02263692	fero-47
fero	http://lila-erc.eu/data/id/lemma/103126	v#02288295	fero-48
fero	http://lila-erc.eu/data/id/lemma/103126	v#02292125	fero-49
fero	http://lila-erc.eu/data/id/lemma/103126	v#02423183	fero-50
fero	http://lila-erc.eu/data/id/lemma/103126	v#02618149	fero-51
fero	http://lila-erc.eu/data/id/lemma/103126	v#02630871	fero-52
fero	http://lila-erc.eu/data/id/lemma/103126	v#02700867	fero-53
fero	http://lila-erc.eu/data/id/lemma/103126	v#02706816	fero-54
ferox	http://lila-erc.eu/data/id/lemma/103131	a#00155144	ferox-01
ferox	http://lila-erc.eu/data/id/lemma/103131	a#00249721	ferox-02
ferox	http://lila-erc.eu/data/id/lemma/103131	a#00262792	ferox-03
ferox	http://lila-erc.eu/data/id/lemma/103131	a#00263840	ferox-04
ferox	http://lila-erc.eu/data/id/lemma/103131	a#00263994	ferox-05
ferox	http://lila-erc.eu/data/id/lemma/103131	a#00412788	ferox-06
ferox	http://lila-erc.eu/data/id/lemma/103131	a#00810916	ferox-07
ferox	http://lila-erc.eu/data/id/lemma/103131	a#02278939	ferox-08
ferox	http://lila-erc.eu/data/id/lemma/103131	a#02511528	ferox-09
ferrum	http://lila-erc.eu/data/id/lemma/103152	n#00671351	ferrum-01
ferrum	http://lila-erc.eu/data/id/lemma/103152	n#00958896	ferrum-02
ferrum	http://lila-erc.eu/data/id/lemma/103152	n#00973077	ferrum-03
ferrum	http://lila-erc.eu/data/id/lemma/103152	n#02742753	ferrum-04
ferrum	http://lila-erc.eu/data/id/lemma/103152	n#02848216	ferrum-05
ferrum	http://lila-erc.eu/data/id/lemma/103152	n#03563967	ferrum-06
ferrum	http://lila-erc.eu/data/id/lemma/103152	n#03974215	ferrum-07
ferrum	http://lila-erc.eu/data/id/lemma/103152	n#04346511	ferrum-08
ferrum	http://lila-erc.eu/data/id/lemma/103152	n#04373894	ferrum-09
ferrum	http://lila-erc.eu/data/id/lemma/103152	n#04565375	ferrum-10
ferrum	http://lila-erc.eu/data/id/lemma/103152	n#04566257	ferrum-11
ferrum	http://lila-erc.eu/data/id/lemma/103152	n#14642417	ferrum-12
ferrum	http://lila-erc.eu/data/id/lemma/103152	n#14802450	ferrum-13
ferrum	http://lila-erc.eu/data/id/lemma/103152	n#15231634	ferrum-14
ferrumen	http://lila-erc.eu/data/id/lemma/103153	n#09260218	ferrumen-01
ferrumen	http://lila-erc.eu/data/id/lemma/103153	n#14702875	ferrumen-02
ferrumen	http://lila-erc.eu/data/id/lemma/103153	n#14704640	ferrumen-03
ferrumen	http://lila-erc.eu/data/id/lemma/103153	n#14718822	ferrumen-04
ferrumen	http://lila-erc.eu/data/id/lemma/103153	n#14804175	ferrumen-05
fertilis	http://lila-erc.eu/data/id/lemma/103156	a#01001689	fertilis-01
fertilis	http://lila-erc.eu/data/id/lemma/103156	a#01080297	fertilis-02
fertilis	http://lila-erc.eu/data/id/lemma/103156	a#01081340	fertilis-03
fertilis	http://lila-erc.eu/data/id/lemma/103156	a#01082115	fertilis-04
fertilis	http://lila-erc.eu/data/id/lemma/103156	a#01865197	fertilis-05
fertilitas	http://lila-erc.eu/data/id/lemma/103157	n#00914632	fertilitas-01
fertilitas	http://lila-erc.eu/data/id/lemma/103157	n#03287178	fertilitas-02
fertilitas	http://lila-erc.eu/data/id/lemma/103157	n#05115040	fertilitas-03
fertilitas	http://lila-erc.eu/data/id/lemma/103157	n#05147940	fertilitas-04
fertilitas	http://lila-erc.eu/data/id/lemma/103157	n#14051494	fertilitas-05
festinantia	http://lila-erc.eu/data/id/lemma/103163	n#00555648	festinantia-01
festinantia	http://lila-erc.eu/data/id/lemma/103163	n#05047778	festinantia-02
festinantia	http://lila-erc.eu/data/id/lemma/103163	n#05060052	festinantia-03
festinantia	http://lila-erc.eu/data/id/lemma/103163	n#05060189	festinantia-04
festinantia	http://lila-erc.eu/data/id/lemma/103163	n#14451189	festinantia-05
festinantia	http://lila-erc.eu/data/id/lemma/103163	n#15282696	festinantia-06
feruidus	http://lila-erc.eu/data/id/lemma/103167	a#00886804	feruidus-01
feruidus	http://lila-erc.eu/data/id/lemma/103167	a#01726235	feruidus-02
feruidus	http://lila-erc.eu/data/id/lemma/103167	a#02323823	feruidus-03
ferula	http://lila-erc.eu/data/id/lemma/103168	n#04100174	ferula-01
ferula	http://lila-erc.eu/data/id/lemma/103168	n#04282494	ferula-02
ferula	http://lila-erc.eu/data/id/lemma/103168	n#04296261	ferula-03
ferula	http://lila-erc.eu/data/id/lemma/103168	n#04317420	ferula-04
ferula	http://lila-erc.eu/data/id/lemma/103168	n#04577769	ferula-05
ferula	http://lila-erc.eu/data/id/lemma/103168	n#12939104	ferula-06
ferula	http://lila-erc.eu/data/id/lemma/103168	n#13163250	ferula-07
feruor	http://lila-erc.eu/data/id/lemma/103173	n#04628192	feruor-01
feruor	http://lila-erc.eu/data/id/lemma/103173	n#04634540	feruor-02
feruor	http://lila-erc.eu/data/id/lemma/103173	n#05014099	feruor-03
feruor	http://lila-erc.eu/data/id/lemma/103173	n#05016171	feruor-04
feruor	http://lila-erc.eu/data/id/lemma/103173	n#05037813	feruor-05
feruor	http://lila-erc.eu/data/id/lemma/103173	n#05725527	feruor-06
feruor	http://lila-erc.eu/data/id/lemma/103173	n#07480896	feruor-07
feruor	http://lila-erc.eu/data/id/lemma/103173	n#07481375	feruor-08
feruor	http://lila-erc.eu/data/id/lemma/103173	n#07488788	feruor-09
feruor	http://lila-erc.eu/data/id/lemma/103173	n#07513711	feruor-10
feruor	http://lila-erc.eu/data/id/lemma/103173	n#07544129	feruor-11
feruor	http://lila-erc.eu/data/id/lemma/103173	n#07555647	feruor-12
feruor	http://lila-erc.eu/data/id/lemma/103173	n#13439088	feruor-13
feruor	http://lila-erc.eu/data/id/lemma/103173	n#13575433	feruor-14
feruor	http://lila-erc.eu/data/id/lemma/103173	n#13979503	feruor-15
feruor	http://lila-erc.eu/data/id/lemma/103173	n#14336539	feruor-16
feruor	http://lila-erc.eu/data/id/lemma/103173	n#14365356	feruor-17
feruor	http://lila-erc.eu/data/id/lemma/103173	n#14403282	feruor-18
fessus	http://lila-erc.eu/data/id/lemma/103178	a#00926141	fessus-01
fessus	http://lila-erc.eu/data/id/lemma/103178	a#02431728	fessus-02
fessus	http://lila-erc.eu/data/id/lemma/103178	a#02433451	fessus-03
fessus	http://lila-erc.eu/data/id/lemma/103178	a#02433975	fessus-04
fessus	http://lila-erc.eu/data/id/lemma/103178	a#02541302	fessus-05
festinatio	http://lila-erc.eu/data/id/lemma/103183	n#00555648	festinatio-01
festinatio	http://lila-erc.eu/data/id/lemma/103183	n#05060189	festinatio-02
festinatio	http://lila-erc.eu/data/id/lemma/103183	n#14451189	festinatio-03
festinatio	http://lila-erc.eu/data/id/lemma/103183	n#15282696	festinatio-04
festinus	http://lila-erc.eu/data/id/lemma/103184	a#00979366	festinus-01
festinus	http://lila-erc.eu/data/id/lemma/103184	a#01270486	festinus-02
festinus	http://lila-erc.eu/data/id/lemma/103184	a#01270704	festinus-03
festinus	http://lila-erc.eu/data/id/lemma/103184	a#01737241	festinus-04
festino	http://lila-erc.eu/data/id/lemma/103186	v#00459296	festino-01
festino	http://lila-erc.eu/data/id/lemma/103186	v#00459498	festino-02
festino	http://lila-erc.eu/data/id/lemma/103186	v#01644522	festino-03
festino	http://lila-erc.eu/data/id/lemma/103186	v#02058994	festino-04
frixorium	http://lila-erc.eu/data/id/lemma/103187	n#03400231	frixorium-01
festiuitas	http://lila-erc.eu/data/id/lemma/103188	n#00428000	festiuitas-01
festiuitas	http://lila-erc.eu/data/id/lemma/103188	n#00429949	festiuitas-02
festiuitas	http://lila-erc.eu/data/id/lemma/103188	n#00509846	festiuitas-03
festiuitas	http://lila-erc.eu/data/id/lemma/103188	n#00515297	festiuitas-04
festiuitas	http://lila-erc.eu/data/id/lemma/103188	n#04649051	festiuitas-05
festiuitas	http://lila-erc.eu/data/id/lemma/103188	n#04687333	festiuitas-06
festiuitas	http://lila-erc.eu/data/id/lemma/103188	n#04840011	festiuitas-07
festiuitas	http://lila-erc.eu/data/id/lemma/103188	n#05829782	festiuitas-08
festiuitas	http://lila-erc.eu/data/id/lemma/103188	n#07527352	festiuitas-09
festiuitas	http://lila-erc.eu/data/id/lemma/103188	n#07529245	festiuitas-10
festiuitas	http://lila-erc.eu/data/id/lemma/103188	n#07529377	festiuitas-11
festiuitas	http://lila-erc.eu/data/id/lemma/103188	n#08253640	festiuitas-12
festiuitas	http://lila-erc.eu/data/id/lemma/103188	n#15162388	festiuitas-13
festuca	http://lila-erc.eu/data/id/lemma/103192	n#03715386	festuca-01
festuca	http://lila-erc.eu/data/id/lemma/103192	n#04100174	festuca-02
festuca	http://lila-erc.eu/data/id/lemma/103192	n#04486445	festuca-03
festuca	http://lila-erc.eu/data/id/lemma/103192	n#13129165	festuca-04
festuca	http://lila-erc.eu/data/id/lemma/103192	n#14959939	festuca-05
fetus	http://lila-erc.eu/data/id/lemma/103211	a#00173220	fetus-01
fetus	http://lila-erc.eu/data/id/lemma/103211	a#01080297	fetus-02
fetus	http://lila-erc.eu/data/id/lemma/103211	a#01081068	fetus-03
fetus	http://lila-erc.eu/data/id/lemma/103211	a#01083157	fetus-04
fetus	http://lila-erc.eu/data/id/lemma/103213	n#00849523	fetus2-01
fetus	http://lila-erc.eu/data/id/lemma/103213	n#04612722	fetus2-02
fetus	http://lila-erc.eu/data/id/lemma/103213	n#10373998	fetus2-03
fetus	http://lila-erc.eu/data/id/lemma/103213	n#13491464	fetus2-04
fetus	http://lila-erc.eu/data/id/lemma/103213	n#13532886	fetus2-05
fetus	http://lila-erc.eu/data/id/lemma/103213	n#13758745	fetus2-06
fiber	http://lila-erc.eu/data/id/lemma/103214	n#02363005	fiber-01
fibra	http://lila-erc.eu/data/id/lemma/103215	n#05298988	fibra-01
fibra	http://lila-erc.eu/data/id/lemma/103215	n#08516584	fibra-02
fibra	http://lila-erc.eu/data/id/lemma/103215	n#14866889	fibra-03
fibra	http://lila-erc.eu/data/id/lemma/103215	n#14867858	fibra-04
fibula	http://lila-erc.eu/data/id/lemma/103218	n#02887209	fibula-01
fibula	http://lila-erc.eu/data/id/lemma/103218	n#02906438	fibula-02
fibula	http://lila-erc.eu/data/id/lemma/103218	n#02910353	fibula-03
fibula	http://lila-erc.eu/data/id/lemma/103218	n#03038281	fibula-04
fibula	http://lila-erc.eu/data/id/lemma/103218	n#03091374	fibula-05
fibula	http://lila-erc.eu/data/id/lemma/103218	n#03645168	fibula-06
fibula	http://lila-erc.eu/data/id/lemma/103218	n#03940256	fibula-07
ficus	http://lila-erc.eu/data/id/lemma/103243	n#07753113	ficus-01
ficus	http://lila-erc.eu/data/id/lemma/103243	n#12401335	ficus-02
ficus	http://lila-erc.eu/data/id/lemma/103243	n#12401684	ficus-03
ficus	http://lila-erc.eu/data/id/lemma/103243	n#14327125	ficus-04
fidedictor	http://lila-erc.eu/data/id/lemma/103247	n#10149527	fidedictor-01
fideiussor	http://lila-erc.eu/data/id/lemma/103253	n#10149527	fideiussor-01
fidelis	http://lila-erc.eu/data/id/lemma/103256	a#00724081	fidelis-01
fidelis	http://lila-erc.eu/data/id/lemma/103256	a#01225398	fidelis-02
fidelis	http://lila-erc.eu/data/id/lemma/103256	a#02179279	fidelis-03
fidelis	http://lila-erc.eu/data/id/lemma/103256	a#02464693	fidelis-04
fidelitas	http://lila-erc.eu/data/id/lemma/103257	n#04668819	fidelitas-01
fidelitas	http://lila-erc.eu/data/id/lemma/103257	n#04876985	fidelitas-02
fidelitas	http://lila-erc.eu/data/id/lemma/103257	n#04877530	fidelitas-03
fides	http://lila-erc.eu/data/id/lemma/103260	n#04782878	fides-01
fides	http://lila-erc.eu/data/id/lemma/103260	n#04867130	fides-02
fides	http://lila-erc.eu/data/id/lemma/103260	n#04895246	fides-03
fides	http://lila-erc.eu/data/id/lemma/103260	n#05697363	fides-04
fides	http://lila-erc.eu/data/id/lemma/103260	n#05941423	fides-05
fides	http://lila-erc.eu/data/id/lemma/103260	n#05943066	fides-06
fides	http://lila-erc.eu/data/id/lemma/103260	n#05946687	fides-07
fides	http://lila-erc.eu/data/id/lemma/103260	n#07226545	fides-08
fides	http://lila-erc.eu/data/id/lemma/103260	n#07526505	fides-09
fides	http://lila-erc.eu/data/id/lemma/103260	n#14483744	fides-10
fides	http://lila-erc.eu/data/id/lemma/103261	n#03699280	fides2-01
fides	http://lila-erc.eu/data/id/lemma/103261	n#13874927	fides2-02
fido	http://lila-erc.eu/data/id/lemma/103269	v#00688377	fido-01
fido	http://lila-erc.eu/data/id/lemma/103269	v#00721098	fido-02
fido	http://lila-erc.eu/data/id/lemma/103269	v#02664017	fido-03
fiducia	http://lila-erc.eu/data/id/lemma/103270	n#04668819	fiducia-01
fiducia	http://lila-erc.eu/data/id/lemma/103270	n#04857083	fiducia-02
fiducia	http://lila-erc.eu/data/id/lemma/103270	n#04858785	fiducia-03
fiducia	http://lila-erc.eu/data/id/lemma/103270	n#04876985	fiducia-04
fiducia	http://lila-erc.eu/data/id/lemma/103270	n#04895246	fiducia-05
fiducia	http://lila-erc.eu/data/id/lemma/103270	n#05697363	fiducia-06
fiducia	http://lila-erc.eu/data/id/lemma/103270	n#05697976	fiducia-07
fiducia	http://lila-erc.eu/data/id/lemma/103270	n#05943066	fiducia-08
fiducia	http://lila-erc.eu/data/id/lemma/103270	n#06673435	fiducia-09
fiducia	http://lila-erc.eu/data/id/lemma/103270	n#06685860	fiducia-10
fiducia	http://lila-erc.eu/data/id/lemma/103270	n#06686174	fiducia-11
fiducia	http://lila-erc.eu/data/id/lemma/103270	n#07227772	fiducia-12
fiducia	http://lila-erc.eu/data/id/lemma/103270	n#07526505	fiducia-13
fiducia	http://lila-erc.eu/data/id/lemma/103270	n#13349662	fiducia-14
fiducia	http://lila-erc.eu/data/id/lemma/103270	n#13350702	fiducia-15
fiducia	http://lila-erc.eu/data/id/lemma/103270	n#13350875	fiducia-16
fiducia	http://lila-erc.eu/data/id/lemma/103270	n#13352138	fiducia-17
fiducia	http://lila-erc.eu/data/id/lemma/103270	n#13929852	fiducia-18
fiducia	http://lila-erc.eu/data/id/lemma/103270	n#14001728	fiducia-19
fiducia	http://lila-erc.eu/data/id/lemma/103270	n#14483744	fiducia-20
fidus	http://lila-erc.eu/data/id/lemma/103275	a#00066933	fidus-01
fidus	http://lila-erc.eu/data/id/lemma/103275	a#00724397	fidus-02
fidus	http://lila-erc.eu/data/id/lemma/103275	a#00958880	fidus-03
fidus	http://lila-erc.eu/data/id/lemma/103275	a#00961392	fidus-04
fidus	http://lila-erc.eu/data/id/lemma/103275	a#02464693	fidus-05
figo	http://lila-erc.eu/data/id/lemma/103280	v#00850501	figo-01
figo	http://lila-erc.eu/data/id/lemma/103280	v#01296462	figo-02
figo	http://lila-erc.eu/data/id/lemma/103280	v#01340439	figo-03
figo	http://lila-erc.eu/data/id/lemma/103280	v#01356370	figo-04
figo	http://lila-erc.eu/data/id/lemma/103280	v#01441100	figo-05
figo	http://lila-erc.eu/data/id/lemma/103280	v#01441510	figo-06
figo	http://lila-erc.eu/data/id/lemma/103280	v#01647543	figo-07
figo	http://lila-erc.eu/data/id/lemma/103280	v#01793742	figo-08
figulus	http://lila-erc.eu/data/id/lemma/103285	n#10460806	figulus-01
figura	http://lila-erc.eu/data/id/lemma/103286	n#00027807	figura-01
figura	http://lila-erc.eu/data/id/lemma/103286	n#03234306	figura-02
figura	http://lila-erc.eu/data/id/lemma/103286	n#03335600	figura-03
figura	http://lila-erc.eu/data/id/lemma/103286	n#04227144	figura-04
figura	http://lila-erc.eu/data/id/lemma/103286	n#04675646	figura-05
figura	http://lila-erc.eu/data/id/lemma/103286	n#04677514	figura-06
figura	http://lila-erc.eu/data/id/lemma/103286	n#04723816	figura-07
figura	http://lila-erc.eu/data/id/lemma/103286	n#04728068	figura-08
figura	http://lila-erc.eu/data/id/lemma/103286	n#04788011	figura-09
figura	http://lila-erc.eu/data/id/lemma/103286	n#04928903	figura-10
figura	http://lila-erc.eu/data/id/lemma/103286	n#04930478	figura-11
figura	http://lila-erc.eu/data/id/lemma/103286	n#04933544	figura-12
figura	http://lila-erc.eu/data/id/lemma/103286	n#05002822	figura-13
figura	http://lila-erc.eu/data/id/lemma/103286	n#05064037	figura-14
figura	http://lila-erc.eu/data/id/lemma/103286	n#05079866	figura-15
figura	http://lila-erc.eu/data/id/lemma/103286	n#05731779	figura-16
figura	http://lila-erc.eu/data/id/lemma/103286	n#05839024	figura-17
figura	http://lila-erc.eu/data/id/lemma/103286	n#05844881	figura-18
figura	http://lila-erc.eu/data/id/lemma/103286	n#05845562	figura-19
figura	http://lila-erc.eu/data/id/lemma/103286	n#05928118	figura-20
figura	http://lila-erc.eu/data/id/lemma/103286	n#05930386	figura-21
figura	http://lila-erc.eu/data/id/lemma/103286	n#05930736	figura-22
figura	http://lila-erc.eu/data/id/lemma/103286	n#06290637	figura-23
figura	http://lila-erc.eu/data/id/lemma/103286	n#06749594	figura-24
figura	http://lila-erc.eu/data/id/lemma/103286	n#06766544	figura-25
figura	http://lila-erc.eu/data/id/lemma/103286	n#06806469	figura-26
figura	http://lila-erc.eu/data/id/lemma/103286	n#07003119	figura-27
figura	http://lila-erc.eu/data/id/lemma/103286	n#07081177	figura-28
figura	http://lila-erc.eu/data/id/lemma/103286	n#07092356	figura-29
figura	http://lila-erc.eu/data/id/lemma/103286	n#07105475	figura-30
figura	http://lila-erc.eu/data/id/lemma/103286	n#07154330	figura-31
figura	http://lila-erc.eu/data/id/lemma/103286	n#07155661	figura-32
figura	http://lila-erc.eu/data/id/lemma/103286	n#07173389	figura-33
figura	http://lila-erc.eu/data/id/lemma/103286	n#07938773	figura-34
figura	http://lila-erc.eu/data/id/lemma/103286	n#09547111	figura-35
figura	http://lila-erc.eu/data/id/lemma/103286	n#10613996	figura-36
figura	http://lila-erc.eu/data/id/lemma/103286	n#13803782	figura-37
figura	http://lila-erc.eu/data/id/lemma/103286	n#13862780	figura-38
figura	http://lila-erc.eu/data/id/lemma/103286	n#14585519	figura-39
figuro	http://lila-erc.eu/data/id/lemma/103292	v#00142191	figuro-01
figuro	http://lila-erc.eu/data/id/lemma/103292	v#00381601	figuro-02
figuro	http://lila-erc.eu/data/id/lemma/103292	v#00836236	figuro-03
figuro	http://lila-erc.eu/data/id/lemma/103292	v#00956405	figuro-04
figuro	http://lila-erc.eu/data/id/lemma/103292	v#01658188	figuro-05
figuro	http://lila-erc.eu/data/id/lemma/103292	v#01659248	figuro-06
figuro	http://lila-erc.eu/data/id/lemma/103292	v#01688256	figuro-07
figuro	http://lila-erc.eu/data/id/lemma/103292	v#01697027	figuro-08
filia	http://lila-erc.eu/data/id/lemma/103296	n#09992837	filia-01
faenisex	http://lila-erc.eu/data/id/lemma/103298	n#00359238	faenisex-01
filicatus	http://lila-erc.eu/data/id/lemma/103300	a#00056002	filicatus-01
filius	http://lila-erc.eu/data/id/lemma/103307	n#09918248	filius-01
filius	http://lila-erc.eu/data/id/lemma/103307	n#10006511	filius-02
filius	http://lila-erc.eu/data/id/lemma/103307	n#10285938	filius-03
filius	http://lila-erc.eu/data/id/lemma/103307	n#10624074	filius-04
filix	http://lila-erc.eu/data/id/lemma/103308	n#11545714	filix-01
filum	http://lila-erc.eu/data/id/lemma/103310	n#04337974	filum-01
filum	http://lila-erc.eu/data/id/lemma/103310	n#04338143	filum-02
filum	http://lila-erc.eu/data/id/lemma/103310	n#04426788	filum-03
filum	http://lila-erc.eu/data/id/lemma/103310	n#04581829	filum-04
filum	http://lila-erc.eu/data/id/lemma/103310	n#04675646	filum-05
filum	http://lila-erc.eu/data/id/lemma/103310	n#04723816	filum-06
filum	http://lila-erc.eu/data/id/lemma/103310	n#04928903	filum-07
filum	http://lila-erc.eu/data/id/lemma/103310	n#04998530	filum-08
filum	http://lila-erc.eu/data/id/lemma/103310	n#05025413	filum-09
filum	http://lila-erc.eu/data/id/lemma/103310	n#05088804	filum-10
filum	http://lila-erc.eu/data/id/lemma/103310	n#05098942	filum-11
filum	http://lila-erc.eu/data/id/lemma/103310	n#05099389	filum-12
filum	http://lila-erc.eu/data/id/lemma/103310	n#05229468	filum-13
filum	http://lila-erc.eu/data/id/lemma/103310	n#05849667	filum-14
filum	http://lila-erc.eu/data/id/lemma/103310	n#11675096	filum-15
filum	http://lila-erc.eu/data/id/lemma/103310	n#11678123	filum-16
filum	http://lila-erc.eu/data/id/lemma/103310	n#13132156	filum-17
filum	http://lila-erc.eu/data/id/lemma/103310	n#13811184	filum-18
filum	http://lila-erc.eu/data/id/lemma/103310	n#14866889	filum-19
filum	http://lila-erc.eu/data/id/lemma/103310	n#14867858	filum-20
filum	http://lila-erc.eu/data/id/lemma/103310	n#14959234	filum-21
fimbria	http://lila-erc.eu/data/id/lemma/103311	n#03397762	fimbria-01
fimbria	http://lila-erc.eu/data/id/lemma/103311	n#04045941	fimbria-02
fimbria	http://lila-erc.eu/data/id/lemma/103311	n#04426788	fimbria-03
fimbria	http://lila-erc.eu/data/id/lemma/103311	n#14866889	fimbria-04
fingo	http://lila-erc.eu/data/id/lemma/103319	v#00040353	fingo-01
fingo	http://lila-erc.eu/data/id/lemma/103319	v#00142191	fingo-02
fingo	http://lila-erc.eu/data/id/lemma/103319	v#00275843	fingo-03
fingo	http://lila-erc.eu/data/id/lemma/103319	v#00524682	fingo-04
fingo	http://lila-erc.eu/data/id/lemma/103319	v#00603298	fingo-05
fingo	http://lila-erc.eu/data/id/lemma/103319	v#00834259	fingo-06
fingo	http://lila-erc.eu/data/id/lemma/103319	v#00836236	fingo-07
fingo	http://lila-erc.eu/data/id/lemma/103319	v#00837288	fingo-08
fingo	http://lila-erc.eu/data/id/lemma/103319	v#00838043	fingo-09
fingo	http://lila-erc.eu/data/id/lemma/103319	v#01617192	fingo-10
fingo	http://lila-erc.eu/data/id/lemma/103319	v#01632411	fingo-11
fingo	http://lila-erc.eu/data/id/lemma/103319	v#01634424	fingo-12
fingo	http://lila-erc.eu/data/id/lemma/103319	v#01636397	fingo-13
fingo	http://lila-erc.eu/data/id/lemma/103319	v#01659248	fingo-14
fingo	http://lila-erc.eu/data/id/lemma/103319	v#01697986	fingo-15
fingo	http://lila-erc.eu/data/id/lemma/103319	v#01698271	fingo-16
fingo	http://lila-erc.eu/data/id/lemma/103319	v#01721556	fingo-17
fingo	http://lila-erc.eu/data/id/lemma/103319	v#01752495	fingo-18
fingo	http://lila-erc.eu/data/id/lemma/103319	v#01752884	fingo-19
fingo	http://lila-erc.eu/data/id/lemma/103319	v#01753788	fingo-20
fingo	http://lila-erc.eu/data/id/lemma/103319	v#02536557	fingo-21
alexandrea	http://lila-erc.eu/data/id/lemma/10332	n#08898187	alexandrea-01
finio	http://lila-erc.eu/data/id/lemma/103320	v#00233335	finio-01
finio	http://lila-erc.eu/data/id/lemma/103320	v#00235368	finio-02
finio	http://lila-erc.eu/data/id/lemma/103320	v#00352558	finio-03
finio	http://lila-erc.eu/data/id/lemma/103320	v#00352826	finio-04
finio	http://lila-erc.eu/data/id/lemma/103320	v#00354845	finio-05
finio	http://lila-erc.eu/data/id/lemma/103320	v#00355038	finio-06
finio	http://lila-erc.eu/data/id/lemma/103320	v#00358431	finio-07
finio	http://lila-erc.eu/data/id/lemma/103320	v#00427683	finio-08
finio	http://lila-erc.eu/data/id/lemma/103320	v#00484166	finio-09
finio	http://lila-erc.eu/data/id/lemma/103320	v#00920336	finio-10
finio	http://lila-erc.eu/data/id/lemma/103320	v#00947077	finio-11
finio	http://lila-erc.eu/data/id/lemma/103320	v#00987071	finio-12
finio	http://lila-erc.eu/data/id/lemma/103320	v#01620854	finio-13
finio	http://lila-erc.eu/data/id/lemma/103320	v#01690294	finio-14
finio	http://lila-erc.eu/data/id/lemma/103320	v#02437340	finio-15
finio	http://lila-erc.eu/data/id/lemma/103320	v#02509287	finio-16
finio	http://lila-erc.eu/data/id/lemma/103320	v#02609764	finio-17
finio	http://lila-erc.eu/data/id/lemma/103320	v#02611630	finio-18
finio	http://lila-erc.eu/data/id/lemma/103320	v#02735418	finio-19
finis	http://lila-erc.eu/data/id/lemma/103321	n#00033615	finis-01
finis	http://lila-erc.eu/data/id/lemma/103321	n#00062451	finis-02
finis	http://lila-erc.eu/data/id/lemma/103321	n#04394261	finis-03
finis	http://lila-erc.eu/data/id/lemma/103321	n#05124057	finis-04
finis	http://lila-erc.eu/data/id/lemma/103321	n#05149325	finis-05
finis	http://lila-erc.eu/data/id/lemma/103321	n#05868477	finis-06
finis	http://lila-erc.eu/data/id/lemma/103321	n#05980875	finis-07
finis	http://lila-erc.eu/data/id/lemma/103321	n#05981230	finis-08
